RA;Código_Turma;Nome_Disciplina
11202231396;NA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202231396;NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202231396;NA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202231396;NA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202231396;NA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202231396;NA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230325;NC1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230325;NC1BIK0102-15SA;ESTRUTURA DA MATERIA
11202230325;NC1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230325;NC1BIS0003-15SA;BASES MATEMATICAS
11202230325;NC2BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230325;NC6BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230271;DA1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230271;DA1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230271;DA1BIK0102-15SA;ESTRUTURA DA MATERIA
11202230271;DA1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230271;DA1BIS0003-15SA;BASES MATEMATICAS
11202230271;DA2BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202212398;NB1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202212398;NB1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202212398;NB1BIK0102-15SA;ESTRUTURA DA MATERIA
11202212398;NB1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202212398;NB1BIS0003-15SA;BASES MATEMATICAS
11202212398;NB1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230408;NA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202230408;NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202230408;NA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202230408;NA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202230408;NA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202230408;NA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231349;DB1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231349;DB1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231349;DB1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231349;DB1BIS0003-15SA;BASES MATEMATICAS
11202231349;DB4BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231349;DB5BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230859;NA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202230859;NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202230859;NA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202230859;NA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202230859;NA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202230859;NA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230357;DA1BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230357;DA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202230357;DA1BIK0102-15SB;ESTRUTURA DA MATERIA
11202230357;DA1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230357;DA1BIS0003-15SB;BASES MATEMATICAS
11202230357;DA1BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231486;NA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231486;NA1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231486;NA1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231486;NA1BIS0003-15SB;BASES MATEMATICAS
11202231486;NA2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231486;NA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230952;NA1BIR0603-15SA;CIENCIA, TECNOLOGIA E SOCIEDADE
11202230952;NA1NHI5001-15SA;DESENVOLVIMENTO E APRENDIZAGEM
11202230952;NA1NHZ2099-16SA;TOPICOS CONTEMPORANEOS EM EDUCACAO E FILOSOFIA
11202230952;NA1NHZ5023-18SA;PRATICAS ESCOLARES EM EDUCACAO ESPECIAL E INCLUSIVA
11202230952;NA3BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230952;NA7BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202232045;DA1BIR0603-15SA;CIENCIA, TECNOLOGIA E SOCIEDADE
11202232045;DA1NHI5001-15SA;DESENVOLVIMENTO E APRENDIZAGEM
11202232045;DA1NHZ2099-16SA;TOPICOS CONTEMPORANEOS EM EDUCACAO E FILOSOFIA
11202232045;DA1NHZ5023-18SA;PRATICAS ESCOLARES EM EDUCACAO ESPECIAL E INCLUSIVA
11202232045;DA3BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202232045;DA7BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231685;DA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202231685;DA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202231685;DA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202231685;DA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202231685;DA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202231685;DA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231084;DA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202231084;DA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202231084;DA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202231084;DA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202231084;DA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202231084;DA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231371;NC1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231371;NC1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231371;NC1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231371;NC1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231371;NC1BIS0003-15SA;BASES MATEMATICAS
11202231371;NC1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202212416;NC2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202212416;NC2BIK0102-15SA;ESTRUTURA DA MATERIA
11202212416;NC2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202212416;NC2BIS0003-15SA;BASES MATEMATICAS
11202212416;NC6BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202212416;NC6BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231900;DB1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231900;DB1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231900;DB1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231900;DB1BIS0003-15SB;BASES MATEMATICAS
11202231900;DB2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231900;DB2BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231006;NB1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231006;NB1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231006;NB1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231006;NB1BIS0003-15SA;BASES MATEMATICAS
11202231006;NB1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231006;NB2BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231498;NA1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231498;NA1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231498;NA1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231498;NA1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231498;NA1BIS0003-15SA;BASES MATEMATICAS
11202231498;NA1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202212417;DB1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202212417;DB1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202212417;DB2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202212417;DB2BIK0102-15SA;ESTRUTURA DA MATERIA
11202212417;DB2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202212417;DB2BIS0003-15SA;BASES MATEMATICAS
11202230475;NB1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230475;NB1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230475;NB1BIK0102-15SA;ESTRUTURA DA MATERIA
11202230475;NB1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230475;NB1BIS0003-15SA;BASES MATEMATICAS
11202230475;NB1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231928;NA1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231928;NA1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231928;NA1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231928;NA1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231928;NA1BIS0003-15SA;BASES MATEMATICAS
11202231928;NA1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230885;NA1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230885;NA1BIK0102-15SA;ESTRUTURA DA MATERIA
11202230885;NA1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230885;NA1BIS0003-15SA;BASES MATEMATICAS
11202230885;NA1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230885;NA2BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230584;NC2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230584;NC2BIK0102-15SA;ESTRUTURA DA MATERIA
11202230584;NC2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230584;NC2BIS0003-15SA;BASES MATEMATICAS
11202230584;NC5BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230584;NC5BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230381;NB2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230381;NB2BIK0102-15SA;ESTRUTURA DA MATERIA
11202230381;NB2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230381;NB2BIS0003-15SA;BASES MATEMATICAS
11202230381;NB3BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230381;NB4BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230557;DA1BIR0603-15SA;CIENCIA, TECNOLOGIA E SOCIEDADE
11202230557;DA1NHI5001-15SA;DESENVOLVIMENTO E APRENDIZAGEM
11202230557;DA1NHZ2099-16SA;TOPICOS CONTEMPORANEOS EM EDUCACAO E FILOSOFIA
11202230557;DA1NHZ5023-18SA;PRATICAS ESCOLARES EM EDUCACAO ESPECIAL E INCLUSIVA
11202230557;DA3BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230557;DA7BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230476;NC1BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230476;NC1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202230476;NC1BIK0102-15SB;ESTRUTURA DA MATERIA
11202230476;NC1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230476;NC1BIS0003-15SB;BASES MATEMATICAS
11202230476;NC1BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231938;NB1BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231938;NB1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231938;NB1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231938;NB1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231938;NB1BIS0003-15SB;BASES MATEMATICAS
11202231938;NB1BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231539;DB1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231539;DB1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231539;DB1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231539;DB1BIS0003-15SA;BASES MATEMATICAS
11202231539;DB3BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231539;DB4BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230600;DA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202230600;DA1BIK0102-15SB;ESTRUTURA DA MATERIA
11202230600;DA1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230600;DA1BIS0003-15SB;BASES MATEMATICAS
11202230600;DA2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230600;DA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231616;DA1BIR0603-15SA;CIENCIA, TECNOLOGIA E SOCIEDADE
11202231616;DA1NHI5001-15SA;DESENVOLVIMENTO E APRENDIZAGEM
11202231616;DA1NHZ2099-16SA;TOPICOS CONTEMPORANEOS EM EDUCACAO E FILOSOFIA
11202231616;DA1NHZ5023-18SA;PRATICAS ESCOLARES EM EDUCACAO ESPECIAL E INCLUSIVA
11202231616;DA3BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231616;DA7BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230505;NA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202230505;NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202230505;NA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202230505;NA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202230505;NA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202230505;NA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231276;NB1BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231276;NB1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231276;NB1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231276;NB1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231276;NB1BIS0003-15SB;BASES MATEMATICAS
11202231276;NB1BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230367;NA1BIR0603-15SA;CIENCIA, TECNOLOGIA E SOCIEDADE
11202230367;NA1NHI5001-15SA;DESENVOLVIMENTO E APRENDIZAGEM
11202230367;NA1NHZ2099-16SA;TOPICOS CONTEMPORANEOS EM EDUCACAO E FILOSOFIA
11202230367;NA1NHZ5023-18SA;PRATICAS ESCOLARES EM EDUCACAO ESPECIAL E INCLUSIVA
11202230367;NA3BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230367;NA7BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230808;NB1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202230808;NB1BIK0102-15SB;ESTRUTURA DA MATERIA
11202230808;NB1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230808;NB1BIS0003-15SB;BASES MATEMATICAS
11202230808;NB2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230808;NB2BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231518;NB1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231518;NB1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231518;NB1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231518;NB1BIS0003-15SA;BASES MATEMATICAS
11202231518;NB1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231518;NB2BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231825;NA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231825;NA1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231825;NA1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231825;NA1BIS0003-15SB;BASES MATEMATICAS
11202231825;NA2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231825;NA2BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230533;NA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202230533;NA1BIK0102-15SB;ESTRUTURA DA MATERIA
11202230533;NA1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230533;NA1BIS0003-15SB;BASES MATEMATICAS
11202230533;NA3BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230533;NA3BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230556;DB1BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230556;DB1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202230556;DB1BIK0102-15SB;ESTRUTURA DA MATERIA
11202230556;DB1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230556;DB1BIS0003-15SB;BASES MATEMATICAS
11202230556;DB1BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231878;DA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202231878;DA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202231878;DA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202231878;DA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202231878;DA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202231878;DA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231558;DC1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231558;DC1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231558;DC1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231558;DC1BIS0003-15SB;BASES MATEMATICAS
11202231558;DC2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231558;DC3BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202212451;NA2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202212451;NA2BIK0102-15SA;ESTRUTURA DA MATERIA
11202212451;NA2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202212451;NA2BIS0003-15SA;BASES MATEMATICAS
11202212451;NA5BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202212451;NA6BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231924;NB2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231924;NB2BIK0102-15SA;ESTRUTURA DA MATERIA
11202231924;NB2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231924;NB2BIS0003-15SA;BASES MATEMATICAS
11202231924;NB5BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231924;NB6BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231704;NC1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231704;NC1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231704;NC1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231704;NC1BIS0003-15SB;BASES MATEMATICAS
11202231704;NC2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231704;NC2BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202232000;NA2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202232000;NA2BIK0102-15SA;ESTRUTURA DA MATERIA
11202232000;NA2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202232000;NA2BIS0003-15SA;BASES MATEMATICAS
11202232000;NA5BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202232000;NA6BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231544;NA1BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231544;NA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231544;NA1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231544;NA1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231544;NA1BIS0003-15SB;BASES MATEMATICAS
11202231544;NA1BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231189;DA1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231189;DA1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231189;DA1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231189;DA1BIS0003-15SA;BASES MATEMATICAS
11202231189;DA4BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231189;DA4BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231641;DB1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231641;DB1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231641;DB1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231641;DB1BIS0003-15SB;BASES MATEMATICAS
11202231641;DB2BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231641;DB2BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202231579;DA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
11202231579;DA1BIK0102-15SB;ESTRUTURA DA MATERIA
11202231579;DA1BIL0304-15SB;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231579;DA1BIS0003-15SB;BASES MATEMATICAS
11202231579;DA3BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231579;DA3BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230806;DA1BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230806;DA1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230806;DA1BIK0102-15SA;ESTRUTURA DA MATERIA
11202230806;DA1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230806;DA1BIS0003-15SA;BASES MATEMATICAS
11202230806;DA1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231665;DB1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202231665;DB1BIK0102-15SA;ESTRUTURA DA MATERIA
11202231665;DB1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202231665;DB1BIS0003-15SA;BASES MATEMATICAS
11202231665;DB3BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202231665;DB4BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230702;DB2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230702;DB2BIK0102-15SA;ESTRUTURA DA MATERIA
11202230702;DB2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230702;DB2BIS0003-15SA;BASES MATEMATICAS
11202230702;DB2BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230702;DB3BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202230485;NA1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230485;NA1BIK0102-15SA;ESTRUTURA DA MATERIA
11202230485;NA1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230485;NA1BIS0003-15SA;BASES MATEMATICAS
11202230485;NA1BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230485;NA2BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231311;NA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202231311;NA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202231311;NA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202231311;NA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202231311;NA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202231311;NA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202230569;DC1BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202230569;DC1BIK0102-15SA;ESTRUTURA DA MATERIA
11202230569;DC1BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202230569;DC1BIS0003-15SA;BASES MATEMATICAS
11202230569;DC2BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202230569;DC3BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202231114;DA1BHO0001-19SB;INTRODUCAO AS HUMANIDADES E AS CIENCIAS SOCIAIS
11202231114;DA1BHP0202-19SB;TEMAS E PROBLEMAS EM FILOSOFIA
11202231114;DA1BHQ0001-15SB;IDENTIDADE E CULTURA
11202231114;DA1BHQ0003-15SB;INTERPRETACOES DO BRASIL
11202231114;DA2BIQ0602-15SB;ESTRUTURA E DINAMICA SOCIAL
11202231114;DA4BIS0005-15SB;BASES COMPUTACIONAIS DA CIENCIA
11202212418;NA2BIJ0207-15SA;BASES CONCEITUAIS DA ENERGIA
11202212418;NA2BIK0102-15SA;ESTRUTURA DA MATERIA
11202212418;NA2BIL0304-15SA;EVOLUCAO E DIVERSIFICACAO DA VIDA NA TERRA
11202212418;NA2BIS0003-15SA;BASES MATEMATICAS
11202212418;NA4BIS0005-15SA;BASES COMPUTACIONAIS DA CIENCIA
11202212418;NA5BCS0001-15SA;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202232014;DA1BCS0001-15SB;BASE EXPERIMENTAL DAS CIENCIAS NATURAIS
11202232014;DA1BIJ0207-15SB;BASES CONCEITUAIS DA ENERGIA
