RA;Código_Turma;Nome_Disciplina
11202130927;NA1ESHP032-22SB;PODER LEGISLATIVO E PROCESSO DECISÓRIO
11202020600;DA2MCTA024-13SA;SISTEMAS DIGITAIS
11202231373;NC1ESTO902-17SA;ENGENHARIA UNIFICADA I
11202320436;NA1NHZ6001-18SA;FUNDAMENTOS DA BIOTECNOLOGIA
11202232134;NB1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11202232108;NA1ESZB022-17SA;INTRODUÇÃO À BIOINFORMÁTICA
11202231963;NA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11201721629;NA1MCTC014-13SB;INTRODUÇÃO À INFERÊNCIA ESTATÍSTICA
11201920834;NA1ESHP005-13SB;CONFLITOS SOCIAIS
11202020477;DA1ESZB022-17SA;INTRODUÇÃO À BIOINFORMÁTICA
11202321608;DA1BHS0011-23SB;REFLEXÕES SOBRE ARTE E SOCIEDADE
11202231373;NA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202231482;DA1ESTU025-17SA;AVALIAÇÃO DE IMPACTOS AMBIENTAIS
11202212437;NB1MCTB019-17SA;MATEMÁTICA DISCRETA
11202230927;DA1ESHR019-21SB;CHINA NAS RELAÇÕES INTERNACIONAIS
11202230272;DA1ESTO014-17SA;TERMODINÂMICA APLICADA I
11202231878;NA1ESHC028-17SB;ECONOMIA POLÍTICA
11202320215;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202020177;DA1ESZM016-17SA;SÍNTESE DE POLÍMEROS
21035912;NA1ESTG001-17SB;CUSTOS
11104013;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11202130262;DA1MCZA017-13SA;PROCESSAMENTO DE LINGUAGEM NATURAL
11201812161;DA1ESTA002-17SA;CIRCUITOS ELÉTRICOS I
11202022036;DB1BHO0001-19SB;INTRODUÇÃO ÀS HUMANIDADES E ÀS CIÊNCIAS SOCIAIS
11202230554;DANHZ3011-15SA;FÍSICA DE SEMICONDUTORES
11202231326;NA1BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202231396;NA2BIS0003-15SB;BASES MATEMÁTICAS
11202322032;DB1ESTO902-17SA;ENGENHARIA UNIFICADA I
11202021499;NB2BCN0407-15SB;FUNÇÕES DE VÁRIAS VARIÁVEIS
11039016;NA1MCZC020-20SB;INTRODUÇÃO À NEUROMODULAÇÃO INVASIVA E NÃO-INVASIVA
11086414;NA1NHLB002-23SA;PRÁTICAS DE ENSINO DE BIOLOGIA E APRENDIZAGEM
11086414;DA1NHLF003-22SB;PRÁTICAS TEATRAIS COMO RECURSO DIDÁTICO
11202020777;DANHT1072-15SA;ECOLOGIA COMPORTAMENTAL
11202020733;NA1ESTE033-17SA;ENGENHARIA SOLAR FOTOVOLTAICA
11202020733;NA1ESTM017-17SA;MATERIAIS CERÂMICOS
11202020733;NA1ESZM031-17SA;NANOCOMPÓSITOS
11202320984;NA1ESTO012-17SA;PRINCÍPIOS DE ADMINISTRAÇÃO
11201722381;NA1MCZB002-13SA;ANÁLISE DE REGRESSÃO
11202130339;DA1NHZ6013-18SA;BIOTECNOLOGIA ANIMAL
11202410048;NB1BIR0603-15SA;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11202320545;DA5BCJ0203-15SA;FENÔMENOS ELETROMAGNÉTICOS
11202130104;NA1BCK0104-15SA;INTERAÇÕES ATÔMICAS E MOLECULARES
11201920801;DA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11201920801;NB1BCK0104-15SA;INTERAÇÕES ATÔMICAS E MOLECULARES
11202130900;NC3BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11202021689;DAESZG040-17SB;MODELOS DE DECISÃO MULTICRITÉRIO
11201921784;DAESTU039-17SA;REGULAÇÃO AMBIENTAL E URBANÍSTICA
11202131515;DA1ESHT017-17SB;PLANEJAMENTO E POLÍTICA AMBIENTAL
11202230279;DA1ESZU006-17SA;ECONOMIA, SOCIEDADE E MEIO AMBIENTE
11202320905;DA1MCZC010-15SB;ATENÇÃO E ESTADOS DE CONSCIÊNCIA
11202332358;DD2BCS0001-15SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202020271;NA1MCTB009-17SA;CÁLCULO NUMÉRICO
11202020271;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11202231487;DA1ESZM032-17SA;BIOMATERIAIS
11201721544;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11201920332;DAESZG040-17SB;MODELOS DE DECISÃO MULTICRITÉRIO
11202310078;DB1BHO0001-19SB;INTRODUÇÃO ÀS HUMANIDADES E ÀS CIÊNCIAS SOCIAIS
11202020769;NA1NHLQ002-22SA;PRÁTICAS DE ENSINO DE QUÍMICA I
11202231487;DB1ESTO011-17SB;FUNDAMENTOS DE DESENHO TÉCNICO
11202410080;DB1ESHR028-21SB;REGIME INTERNACIONAL DOS DIREITOS HUMANOS
11202210105;NC3BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11202021648;NC4BCS0001-15SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202332394;NC3BIS0005-15SB;BASES COMPUTACIONAIS DA CIÊNCIA
11202130507;DD1BCS0001-15SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202021526;NC4BCS0001-15SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202021759;NA4BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
11201921065;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11202130262;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11202020444;NALHE0002-19SB;LABORATÓRIO DE PRÁTICAS INTEGRADORAS I (PCC)
11201811376;NA1MCCC015-23SA;PROGRAMAÇÃO FUNCIONAL
11202230308;DA1MCTA009-13SA;COMPUTADORES, ÉTICA E SOCIEDADE
11202320896;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202230989;NA1MCZC010-15SB;ATENÇÃO E ESTADOS DE CONSCIÊNCIA
11202320781;NA1NHBB001-23SA;ZOOLOGIA: ORIGEM E DIVERSIFICAÇÃO DE METAZOA
11202021886;DA1ESHC019-17SB;HISTÓRIA DO PENSAMENTO ECONÔMICO
11201921726;NA1NHZ1090-15SA;IMUNOLOGIA APLICADA
11202321734;DBBHQ0004-19SB;ESTUDOS DE GÊNERO
11201921370;NB1BCS0002-15SB;PROJETO DIRIGIDO
11202231702;DA1NHZ6013-18SA;BIOTECNOLOGIA ANIMAL
11202210013;DA1NHZ5014-15SA;QUESTÕES ATUAIS NO ENSINO DE CIÊNCIAS
11202131649;NA1ESHT020-17SB;POLÍTICA METROPOLITANA
11202130838;DA1ESTO001-17SB;CIRCUITOS ELÉTRICOS E FOTÔNICA
11201920934;NANHT3068-15SA;MECÂNICA CLÁSSICA I
11202332365;NA1BIR0603-15SB;CIÊNCIA, TECNOLOGIA E SOCIEDADE
11202020350;NA3BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11201920623;NA1MCCC006-23SA;COMPILADORES E INTERPRETADORES
11201722309;NA1MCTB010-13SA;CÁLCULO VETORIAL E TENSORIAL
11201722309;NANHT3068-15SA;MECÂNICA CLÁSSICA I
11202021040;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11202130443;DA1NHT1013-15SA;BIOQUÍMICA FUNCIONAL
11202112047;DA1ESHP005-13SB;CONFLITOS SOCIAIS
11201920511;DA1MCTA003-17SA;ANÁLISE DE ALGORITMOS
11202322137;NB1BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11201921279;DAESTU031-17SA;RECUPERAÇÃO DE ÁREAS DEGRADADAS
11202321909;DA1ESHC016-17SB;FINANÇAS CORPORATIVAS
11201921370;DAESZG038-17SB;EFICIÊNCIA ENERGÉTICA INDUSTRIAL
11202131701;NAMCZB035-17SA;EVOLUÇÃO DOS CONCEITOS MATEMÁTICOS
11202321639;DB1ESHR028-21SB;REGIME INTERNACIONAL DOS DIREITOS HUMANOS
11202321380;DD2BIS0005-15SA;BASES COMPUTACIONAIS DA CIÊNCIA
11202212394;NB1BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11202320781;NA1NHBT002-23SA;BIOTECNOLOGIA VEGETAL
11202130443;DANHT1072-15SA;ECOLOGIA COMPORTAMENTAL
11202130470;NA1ESTO011-17SB;FUNDAMENTOS DE DESENHO TÉCNICO
11202321423;DA1ESTO005-17SA;INTRODUÇÃO ÀS ENGENHARIAS
11202321385;DB1BHO0001-19SB;INTRODUÇÃO ÀS HUMANIDADES E ÀS CIÊNCIAS SOCIAIS
11201720978;NA1BCM0505-22SA;PROCESSAMENTO DA INFORMAÇÃO
21046915;DA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
13201723211;NA1MCTB009-17SA;CÁLCULO NUMÉRICO
11202130098;DA1MCTB010-13SA;CÁLCULO VETORIAL E TENSORIAL
11202230618;DA1NHZ5014-15SA;QUESTÕES ATUAIS NO ENSINO DE CIÊNCIAS
11202020429;NAESTU036-17SA;SISTEMAS DE DRENAGEM URBANA
11202320394;NA1ESHC033-21SB;ECONOMIA BRASILEIRA CONTEMPORÂNEA
11202230283;DB1BCN0405-15SB;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202021498;NA1MCZC020-20SB;INTRODUÇÃO À NEUROMODULAÇÃO INVASIVA E NÃO-INVASIVA
11202311988;DB1BHO0001-19SB;INTRODUÇÃO ÀS HUMANIDADES E ÀS CIÊNCIAS SOCIAIS
11202130033;DA1MCCC015-23SA;PROGRAMAÇÃO FUNCIONAL
11202021116;NC5BCS0001-15SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11202021116;NA1NHT3049-15SA;PRINCÍPIOS DE TERMODINÂMICA
11202021956;NAESTU028-17SA;HIDRÁULICA DE CONDUTOS FORÇADOS
11202020810;NAESZC022-17SB;TÓPICOS AVANÇADOS EM DESENVOLVIMENTO SOCIOECONÔMICO
11202230902;NANHH2012-13SB;FENOMENOLOGIA E FILOSOFIA HERMENÊUTICA
11020516;NB2BCN0405-15SA;INTRODUÇÃO ÀS EQUAÇÕES DIFERENCIAIS ORDINÁRIAS
11202230399;NB1ESTO006-17SA;MATERIAIS E SUAS PROPRIEDADES
11202022192;NB1BIS0003-15SB;BASES MATEMÁTICAS
11202231936;DB1BIR0004-15SA;BASES EPISTEMOLÓGICAS DA CIÊNCIA MODERNA
11201920511;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11201921421;NAMCLM001-23SA;EDUCAÇÃO ESTATÍSTICA
11202020221;NB1MCTA025-13SA;SISTEMAS DISTRIBUÍDOS
11202230297;NA1MCTC001-15SB;INTRODUÇÃO À FILOSOFIA DA MENTE
11202111951;NB1BIS0003-15SB;BASES MATEMÁTICAS
11202321216;DB3BIK0102-15SA;ESTRUTURA DA MATÉRIA
11202020921;NAESZU022-17SA;CIÊNCIAS ATMOSFÉRICAS
11201920200;NA1ESZT022-17SB;MODELOS ECONÔMICOS E ANÁLISE DAS DINÂMICAS TERRITORIAIS
11201722848;DA1ESTA011-17SA;AUTOMAÇÃO DE SISTEMAS INDUSTRIAIS
11202231141;DA1BCM0505-22SB;PROCESSAMENTO DA INFORMAÇÃO
11201810891;NA1ESZA019-17SA;VISÃO COMPUTACIONAL
11202320588;NB5BIS0003-15SA;BASES MATEMÁTICAS
11202021207;DA1ESTG020-17SB;SISTEMAS E PROCESSOS DE PRODUÇÃO
11202320963;DA1BCM0506-15SA;COMUNICAÇÃO E REDES
11202320440;DA1BCN0407-15SA;FUNÇÕES DE VÁRIAS VARIÁVEIS
11202021905;DA1NHZ6016-18SA;BROMATOLOGIA E ANÁLISE DE ALIMENTOS
11202021833;DB1ESEN009-23SA;LABORATÓRIO DE ENGENHARIA SOLAR FOTOVOLTAICA
11202231114;NA2BIN0406-15SB;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
11202020526;NA1MCZC019-20SB;INTRODUÇÃO À NEUROIMUNOLOGIA
11202020526;NA1MCNC003-23SB;NEUROCIÊNCIA TEÓRICA E COMPUTACIONAL
11202230447;NA1ESTO011-17SA;FUNDAMENTOS DE DESENHO TÉCNICO
11202321906;NA2NHI5001-15SA;DESENVOLVIMENTO E APRENDIZAGEM
11202231319;NB1BIQ0602-15SA;ESTRUTURA E DINÂMICA SOCIAL
11202232186;NB1BHQ0001-15SB;IDENTIDADE E CULTURA
11202232186;NB1BHQ0003-15SB;INTERPRETAÇÕES DO BRASIL
11202310028;NAMCZD010-18SA;SEMINÁRIOS DE PESQUISA EM EDUCAÇÃO MATEMÁTICA II
11202410053;NC4BCS0001-15SA;BASE EXPERIMENTAL DAS CIÊNCIAS NATURAIS
11201921940;DA1ESHC016-17SB;FINANÇAS CORPORATIVAS
11201921940;DA1ESHC019-17SB;HISTÓRIA DO PENSAMENTO ECONÔMICO
11202230913;DA1BIN0406-15SA;INTRODUÇÃO À PROBABILIDADE E À ESTATÍSTICA
